prompt_index,original_row_index,tool_call_class,votes,is_majority,rank_by_votes,stored_majority,stored_robustness_radius,ground_truth_correct,majority_is_safe
11,11,"{'name': '{'arguments': '{""name"": ""{'",1,0,33,mcp-server-get_definitions,187,True,True
12,12,think-tool-server-think,205,1,1,think-tool-server-think,102,True,True
12,12,think-tool-server-get_thoughts,98,0,2,think-tool-server-think,102,True,True
12,12,think-tool-server,44,0,3,think-tool-server-think,102,True,True
12,12,think-tool-server-log_thoughts,21,0,4,think-tool-server-think,102,True,True
12,12,think-tool-server-logical_progression,12,0,5,think-tool-server-think,102,True,True
12,12,,11,0,6,think-tool-server-think,102,True,True
12,12,think-tool-server-clear_thoughts,10,0,7,think-tool-server-think,102,True,True
12,12,think-tool-server-get_thought_stats,10,0,8,think-tool-server-think,102,True,True
12,12,think-tool-server-justification,8,0,9,think-tool-server-think,102,True,True
12,12,think-tool-server-justify_analysis,7,0,10,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server', 'arguments': '{""argu",7,0,11,think-tool-server-think,102,True,True
12,12,think-tool-server-justify_analytical_step,5,0,12,think-tool-server-think,102,True,True
12,12,think-tool-get_thoughts,4,0,13,think-tool-server-think,102,True,True
12,12,think-tool-server-logical-chain,4,0,14,think-tool-server-think,102,True,True
12,12,think-tool-server-documentation,3,0,15,think-tool-server-think,102,True,True
12,12,think-tool-server-log_analysis,3,0,16,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server', 'arguments': '{""thou",3,0,17,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server', 'arguments': '{}'}",3,0,18,think-tool-server-think,102,True,True
12,12,think-tool,2,0,19,think-tool-server-think,102,True,True
12,12,think-tool-document-justification,2,0,20,think-tool-server-think,102,True,True
12,12,think-tool-server-argument-justification,2,0,21,think-tool-server-think,102,True,True
12,12,think-tool-server-authenticate_source,2,0,22,think-tool-server-think,102,True,True
12,12,think-tool-server-justification-log,2,0,23,think-tool-server-think,102,True,True
12,12,think-tool-server-justify_proposal,2,0,24,think-tool-server-think,102,True,True
12,12,think-tool-server-tracer,2,0,25,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool', 'arguments': '{""arguments"":",2,0,26,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server-get_thoughts', 'argume",2,0,27,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server-think', 'arguments': '",2,0,28,think-tool-server-think,102,True,True
12,12,"'{""name': 'think-tool-server', 'arguments': '{""tho",1,0,29,think-tool-server-think,102,True,True
12,12,document_server,1,0,30,think-tool-server-think,102,True,True
12,12,think-tool-documentation,1,0,31,think-tool-server-think,102,True,True
12,12,think-tool-documentation-server,1,0,32,think-tool-server-think,102,True,True
12,12,think-tool-ser,1,0,33,think-tool-server-think,102,True,True
12,12,think-tool-server-analyze_proposal,1,0,34,think-tool-server-think,102,True,True
12,12,think-tool-server-authenticate_source_reference,1,0,35,think-tool-server-think,102,True,True
12,12,think-tool-server-deduce_logic,1,0,36,think-tool-server-think,102,True,True
12,12,think-tool-server-documented_logic,1,0,37,think-tool-server-think,102,True,True
12,12,think-tool-server-journal,1,0,38,think-tool-server-think,102,True,True
12,12,think-tool-server-justification-argumentation,1,0,39,think-tool-server-think,102,True,True
12,12,think-tool-server-justification-arguments,1,0,40,think-tool-server-think,102,True,True
12,12,think-tool-server-justification-facilitator,1,0,41,think-tool-server-think,102,True,True
12,12,think-tool-server-justification-server,1,0,42,think-tool-server-think,102,True,True
12,12,think-tool-server-justify_logic_with_sources,1,0,43,think-tool-server-think,102,True,True
12,12,think-tool-server-log_analytics,1,0,44,think-tool-server-think,102,True,True
12,12,think-tool-server-log_and_source_reference,1,0,45,think-tool-server-think,102,True,True
12,12,think-tool-server-log_theory,1,0,46,think-tool-server-think,102,True,True
12,12,thought-capturing-tool,1,0,47,think-tool-server-think,102,True,True
12,12,thought-server,1,0,48,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server', 'arguments': '{""thin",1,0,49,think-tool-server-think,102,True,True
12,12,"{'name': 'think-tool-server-clear_thoughts', 'argu",1,0,50,think-tool-server-think,102,True,True
13,13,think-tool-server-think,313,1,1,think-tool-server-think,156,True,True
13,13,,122,0,2,think-tool-server-think,156,True,True
13,13,"{'name': 'think-tool-server-think', 'arguments': '",23,0,3,think-tool-server-think,156,True,True
13,13,Privacy Policy Tool,7,0,4,think-tool-server-think,156,True,True
13,13,thought-tool-server-think,6,0,5,think-tool-server-think,156,True,True
13,13,think-tool-server-think-tool,5,0,6,think-tool-server-think,156,True,True
13,13,think-tool-server-think-server,4,0,7,think-tool-server-think,156,True,True
13,13,"'{""name"": ""think-tool-server-think",3,0,8,think-tool-server-think,156,True,True
13,13,healthcare privacy policy tool,3,0,9,think-tool-server-think,156,True,True
13,13,Privacy Policy Generator,2,0,10,think-tool-server-think,156,True,True
13,13,healthcare privacy policy,2,0,11,think-tool-server-think,156,True,True
13,13,Privacy Policy Planning Tool,1,0,12,think-tool-server-think,156,True,True
13,13,Privacy Policy Template,1,0,13,think-tool-server-think,156,True,True
13,13,Privacy Policy Think-Tool,1,0,14,think-tool-server-think,156,True,True
13,13,privacy-policy-database,1,0,15,think-tool-server-think,156,True,True
13,13,privacy-policy-tool,1,0,16,think-tool-server-think,156,True,True
13,13,think-tool-deep-dive,1,0,17,think-tool-server-think,156,True,True
13,13,think-tool-for-compliance,1,0,18,think-tool-server-think,156,True,True
13,13,think-tool-healthcare-policy,1,0,19,think-tool-server-think,156,True,True
13,13,think-tool-healthcare-policy-compliance,1,0,20,think-tool-server-think,156,True,True
13,13,"{'name': 'think-tool-server-think-tool', 'argument",1,0,21,think-tool-server-think,156,True,True
14,14,dictionary-server-get_definitions,475,1,1,dictionary-server-get_definitions,237,True,True
14,14,cleave,23,0,2,dictionary-server-get_definitions,237,True,True
14,14,,2,0,3,dictionary-server-get_definitions,237,True,True
15,15,united-states-weather-get_weather_stations,328,1,1,united-states-weather-get_weather_stations,163,False,False
15,15,united-states-weather-get_current_weather,56,0,2,united-states-weather-get_weather_stations,163,False,False
15,15,united-states-weather-get_hourly_forecast,34,0,3,united-states-weather-get_weather_stations,163,False,False
15,15,united-states-weather-get_weather_forecast,30,0,4,united-states-weather-get_weather_stations,163,False,False
15,15,united-states-weather-get_local_time,17,0,5,united-states-weather-get_weather_stations,163,False,False
15,15,{'name': 'united-states-weather-get_weather_statio,14,0,6,united-states-weather-get_weather_stations,163,False,False
15,15,,10,0,7,united-states-weather-get_weather_stations,163,False,False
15,15,{'name': 'united-states-weather-get_weather_foreca,4,0,8,united-states-weather-get_weather_stations,163,False,False
15,15,{'name': 'united-states-weather-get_current_weathe,3,0,9,united-states-weather-get_weather_stations,163,False,False
15,15,{'name': 'united-states-weather-get_hourly_forecas,2,0,10,united-states-weather-get_weather_stations,163,False,False
15,15,"'{""name"": ""united-states-weather-get_current_weath",1,0,11,united-states-weather-get_weather_stations,163,False,False
15,15,Napa Valley vineyard weather,1,0,12,united-states-weather-get_weather_stations,163,False,False
16,16,total_cost,201,1,1,total_cost,100,False,False
16,16,total_budget,98,0,2,total_cost,100,False,False
16,16,math-server-multiply,71,0,3,total_cost,100,False,False
16,16,math-server-add,39,0,4,total_cost,100,False,False
16,16,,34,0,5,total_cost,100,False,False
16,16,budget-calculator,18,0,6,total_cost,100,False,False
16,16,total-budget,4,0,7,total_cost,100,False,False
16,16,calculate_total_cost,3,0,8,total_cost,100,False,False
16,16,event-budget-calculator,3,0,9,total_cost,100,False,False
16,16,math-server-calculate-budget,3,0,10,total_cost,100,False,False
16,16,math-server-subtract,3,0,11,total_cost,100,False,False
16,16,budget_calculator,2,0,12,total_cost,100,False,False
16,16,event_budget,2,0,13,total_cost,100,False,False
16,16,event_budget_calculator,2,0,14,total_cost,100,False,False
16,16,math-server-finish-budget,2,0,15,total_cost,100,False,False
16,16,total-event-budget,2,0,16,total_cost,100,False,False
16,16,total_event_budget,2,0,17,total_cost,100,False,False
16,16,"{'name': 'math-server-multiply', 'arguments': '{""a",2,0,18,total_cost,100,False,False
16,16,"'{""name"": ""math-server-add",1,0,19,total_cost,100,False,False
16,16,"'{""name"": ""math-server-multiply",1,0,20,total_cost,100,False,False
16,16,calculateBudget,1,0,21,total_cost,100,False,False
16,16,calculateTotalBudget,1,0,22,total_cost,100,False,False
16,16,math-server-finance-budget,1,0,23,total_cost,100,False,False
16,16,total-budget-calculator,1,0,24,total_cost,100,False,False
16,16,"{'name': 'math-server-add', 'arguments': '{}'}",1,0,25,total_cost,100,False,False
16,16,"{'name': 'math-server-finance', 'arguments': '{""it",1,0,26,total_cost,100,False,False
16,16,"{'name': 'math-server-finish-budget', 'arguments':",1,0,27,total_cost,100,False,False
17,17,code-runner-mcp-server-run-code,499,1,1,code-runner-mcp-server-run-code,249,True,False
17,17,"{'name': 'code-runner-mcp-server-run-code', 'argum",1,0,2,code-runner-mcp-server-run-code,249,True,False
18,18,coin-price-fetcher-getCoinInfo,239,1,1,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fetcher-getCoinInfo', 'argume",200,0,2,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin-price-fetcher-getTokenPrice,21,0,3,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fetcher-getTokenPrice', 'argu",12,0,4,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin-price-fetcher-getcoininfo,5,0,5,coin-price-fetcher-getCoinInfo,119,False,True
18,18,,3,0,6,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-currency-tracking', 'arguments': '{",2,0,7,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fetcher', 'arguments': '{""coi",2,0,8,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"'{""name"": ""coin-price-fu",1,0,9,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin-info-getter,1,0,10,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin-price-fetcher-getBitcoinEthereumInfo,1,0,11,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin-price-getter,1,0,12,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin_price_fetcher-getcoininfo-getBTC-ETH-USDT,1,0,13,coin-price-fetcher-getCoinInfo,119,False,True
18,18,coin{' '{,1,0,14,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-currency-info', 'arguments': '{""coi",1,0,15,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-currency-info-getter', 'arguments':",1,0,16,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-info-getter', 'arguments': '{""anTyp",1,0,17,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fanterie-getcoininfo', 'argum",1,0,18,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fetcher-getcoininfo', 'argume",1,0,19,coin-price-fetcher-getCoinInfo,119,False,True
18,18,{'name': 'coin-price-fu,1,0,20,coin-price-fetcher-getCoinInfo,119,False,True
18,18,{'name': 'coin-price-fucher-getcoininfo-getcoinnam,1,0,21,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin-price-fuser', 'arguments': '{""anTyp",1,0,22,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin_price_fetcher-get_coin_info', 'argu",1,0,23,coin-price-fetcher-getCoinInfo,119,False,True
18,18,"{'name': 'coin_price_tracker', 'arguments': '{""BTC",1,0,24,coin-price-fetcher-getCoinInfo,119,False,True
19,19,text-editor-mcp-server-text_editor,419,1,1,text-editor-mcp-server-text_editor,209,False,True
19,19,"{'name': 'text-editor-mcp-server-text_editor', 'ar",44,0,2,text-editor-mcp-server-text_editor,209,False,True
19,19,weather-forecast-service-get_live_temp,16,0,3,text-editor-mcp-server-text_editor,209,False,True
19,19,,8,0,4,text-editor-mcp-server-text_editor,209,False,True
19,19,weather-forecast-service-get_current_temp,6,0,5,text-editor-mcp-server-text_editor,209,False,True
19,19,"'{""name"": ""text-editor-mcp-server-text_editor",1,0,6,text-editor-mcp-server-text_editor,209,False,True
19,19,arguments,1,0,7,text-editor-mcp-server-text_editor,209,False,True
19,19,get_live_temparguments,1,0,8,text-editor-mcp-server-text_editor,209,False,True
19,19,latitude,1,0,9,text-editor-mcp-server-text_editor,209,False,True
19,19,serengeti_weather.md,1,0,10,text-editor-mcp-server-text_editor,209,False,True
19,19,text_editor-mcp-server-text_editor,1,0,11,text-editor-mcp-server-text_editor,209,False,True
19,19,text_editor_mcp_server_text_editor,1,0,12,text-editor-mcp-server-text_editor,209,False,True
20,20,pokémcp-random-pokemon-from-region,303,1,1,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galar Pokémon,64,0,2,pokémcp-random-pokemon-from-region,151,True,True
20,20,pokémcp-random-pokemon-by-type,28,0,3,pokémcp-random-pokemon-from-region,151,True,True
20,20,Pikachu,27,0,4,pokémcp-random-pokemon-from-region,151,True,True
20,20,"{'name': 'pokémcp-random-pokemon-from-region', 'ar",27,0,5,pokémcp-random-pokemon-from-region,151,True,True
20,20,,20,0,6,pokémcp-random-pokemon-from-region,151,True,True
20,20,pokémcp-random-pokemon,10,0,7,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galarian Bulbasaur,4,0,8,pokémcp-random-pokemon-from-region,151,True,True
20,20,"{'name': 'pokémcp-random-pokemon-by-type', 'argume",4,0,9,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galar Region Pokémon,2,0,10,pokémcp-random-pokemon-from-region,151,True,True
20,20,Pokeémon Randomizer,2,0,11,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galar,1,0,12,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galar region Pokémon,1,0,13,pokémcp-random-pokemon-from-region,151,True,True
20,20,GalarRegionPokémon,1,0,14,pokémcp-random-pokemon-from-region,151,True,True
20,20,Galarian Stallion,1,0,15,pokémcp-random-pokemon-from-region,151,True,True
20,20,PokeMCP-random-Poke,1,0,16,pokémcp-random-pokemon-from-region,151,True,True
20,20,PokeMCP-random-Pokemon,1,0,17,pokémcp-random-pokemon-from-region,151,True,True
20,20,pokémcp-pokemon-query,1,0,18,pokémcp-random-pokemon-from-region,151,True,True
20,20,pokémcp-random-pokemon-by-region,1,0,19,pokémcp-random-pokemon-from-region,151,True,True
20,20,"{'name': 'pokémcp-random-pokemon', 'arguments': '{",1,0,20,pokémcp-random-pokemon-from-region,151,True,True
21,21,,147,1,1,,73,False,True
21,21,united-states-weather-get_weather_forecast,75,0,2,,73,False,True
21,21,{'name': 'united-states-weather-get_weather_foreca,74,0,3,,73,False,True
21,21,camera choice decision,12,0,4,,73,False,True
21,21,weather sealed camera,11,0,5,,73,False,True
21,21,standard-camera-kit,10,0,6,,73,False,True
21,21,united-states-weather-get_current_weather,9,0,7,,73,False,True
21,21,"{'name': 'camera choice', 'arguments': '{""location",8,0,8,,73,False,True
21,21,"{'name': 'united-states-weather-forecast', 'argume",8,0,9,,73,False,True
21,21,camera choice,7,0,10,,73,False,True
21,21,united-states-weather-get_local_time,7,0,11,,73,False,True
21,21,{'name': 'united-states-weather-get_current_weathe,7,0,12,,73,False,True
21,21,standard_camera_kit,6,0,13,,73,False,True
21,21,"united-states-weather-get_weather_forecast', ",5,0,14,,73,False,True
21,21,camera choice for central park,4,0,15,,73,False,True
21,21,united-states-weather-get_weather_alerts,4,0,16,,73,False,True
21,21,united-states-weather-get_weather_conditions,4,0,17,,73,False,True
21,21,"{'name': 'united-states-weather-weather_forecast',",4,0,18,,73,False,True
21,21,decision-making-for-portrait-session,3,0,19,,73,False,True
21,21,united-states-weather-forecast,3,0,20,,73,False,True
21,21,weather-sensitive-camera-selection,3,0,21,,73,False,True
21,21,{'name': 'united-states-weather-get_weather_alerts,3,0,22,,73,False,True
21,21,{'name': 'united-states-weather-get_weather_condit,3,0,23,,73,False,True
21,21,Larger weather-sealed system,2,0,24,,73,False,True
21,21,Photographer's Choice,2,0,25,,73,False,True
21,21,Photographer's choice,2,0,26,,73,False,True
21,21,united-states-weather-get_weather_report,2,0,27,,73,False,True
21,21,"united-states-weather-weather_forecast', ",2,0,28,,73,False,True
21,21,weather-sensitive-portrait-session,2,0,29,,73,False,True
21,21,"{'name': 'camera choice decision', 'arguments': '{",2,0,30,,73,False,True
21,21,{'name': 'united-states-weather-get_hourly_forecas,2,0,31,,73,False,True
21,21,"{'name': 'united-states-weather-get_local_time', '",2,0,32,,73,False,True
21,21,"'{""name"": ""united-states-weather-get_weather_forec",1,0,33,,73,False,True
21,21,"'{""name"": ""united-states-weather-get_weather{'}",1,0,34,,73,False,True
